Zip1,MeanHouseholdIncome
2,66147.47391
2,36718.5681
2,54483.9779
2,40747.67225
2,40633.38192
2,42827.61295
2,35088.90926
2,37788.57715
2,45895.47623
2,42862.64514
2,33450.35852
2,40112.5
2,54930.1406
2,30988.57994
2,43030.49096
2,48544.22307
2,50802.82672
2,35398.7976
2,35992.34136
2,26670.61611
2,35850.85034
2,47792.75715
2,43540.09992
2,35635.18519
2,59855.51197
2,28776.06299
2,42244.97126
2,46585.22727
2,43707.95255
2,49413.59136
2,48640.06989
2,36429.60289
2,59000
2,42252.0979
2,44038.0117
2,38764.67821
2,46872.22222
2,49302.88614
2,56747.999
2,56077.28158
2,40443.09064
2,53446.64554
2,36485.86572
2,39896.3021
2,41059.3201
2,50366.92888
2,35871.28713
2,37204.77471
2,36970.97965
2,29310.50228
2,37629.42963
2,26466.93387
2,29386.79245
2,29512.98701
2,38118.66792
2,30349.15254
2,33241.68207
2,33761.82876
2,30858.06318
2,33549.20814
2,40282.00692
2,33615.2439
2,37848.39624
2,25377.27273
2,39279.08025
2,29437.92325
2,36586.50946
2,43265.3885
2,43846.48345
2,37330.55092
2,94285.71429
2,39853.97909
2,37757.3649
2,33431.08399
2,34732.28346
2,32817.58958
2,47988.47501
2,34305.90717
2,37229.72973
2,43546.37527
2,40832.40223
2,55700
2,45902.04729
2,35305.20771
2,37146.98076
2,45289.27393
2,46409.71744
2,37237.89045
2,40044.86562
2,44761.71262
2,34684.68468
2,47119.41885
2,29268.29268
2,40673.25581
2,34727.20247
2,32843.91534
2,35297.73186
2,35765.02003
2,28668.19013
2,26501.04058
2,38320.20345
2,30161.45833
2,38995.65217
2,29834.33219
2,24038.09524
2,30924.88954
2,26300.57803
2,14298.7013
2,36166.66667
2,28020.51984
2,14821.42857
2,22693.37017
2,25984.64491
2,21772.72727
2,39636.60477
2,42661.76471
2,23643.70664
2,37108.55263
2,18502.7933
2,25831.85841
2,13088.88889
2,35606.94725
2,45943.00518
2,33691.37466
2,27002.07469
2,38218.21036
2,32883.14785
2,7000
2,32988.94853
2,12864.86486
2,32509.72947
2,36363.63636
2,26211.11111
2,31831.63265
2,53934.12162
2,29495.88477
2,38689.57346
2,44383.73162
2,38968.99662
2,32628.35821
2,35937.2549
2,25857.61589
2,26007.26392
2,58268.29268
2,27937.5
2,33089.08686
2,33721.09091
2,26989.69072
2,27966.34615
2,69388.88889
2,27991.96141
2,36138.20776
2,26662.26415
2,35904.90798
2,55508.19889
2,25813.25301
2,36890.98361
2,43001.41376
2,29297.75281
2,26951.18734
2,35239.13043
2,33501.65453
2,46421.05263
2,36316.06765
2,28124.67532
2,40538.12397
2,7000
2,55323.74101
2,43514.2112
2,52041.99763
2,35936.51591
2,49287.7412
2,37238.91626
2,51830.13728
2,32389.28722
2,38632.11382
2,44773.56402
2,27985.18246
2,47529.51389
2,25263.69863
2,43041.73977
2,41039.60396
2,30405.22876
2,29791.10512
2,22664.55696
2,31018.51852
2,46556.60377
2,27161.04869
2,38637.1477
2,37809.16031
2,43012.82051
2,38641.55251
2,30862.95407
2,52976.40755
2,47122.95467
2,52331.03655
2,51568.75253
2,37328.09224
2,60608.80829
2,61221.53635
2,34792.91845
2,37391.88303
2,33564.95883
2,57282.35571
2,25755.81395
2,38175.40854
2,57632.57449
2,34143.57602
2,26380.64516
2,29667.58545
2,34747.36842
2,23215.05376
2,38123.18841
2,27134.47433
2,13553.19149
2,38509.95719
2,23093.29341
2,47623.43767
2,39254.71226
2,44255.06639
2,38418.10345
2,29005.34759
2,41240.33149
2,23501.0846
2,31071.42857
2,26360.34913
2,24765.4321
2,34568.96552
2,21250
2,28333.33333
2,32001.37589
2,30361.84211
2,24108.69565
2,39627.94977
2,34021.84321
2,45045.45455
2,41875.80286
2,34547.16981
2,29939.36731
2,21841.46341
2,38811.65796
2,30531.89873
2,30135.62753
2,40002.29358
2,33911.29032
2,34121.2304
2,36312.78539
2,39885.67124
2,56272.57189
2,49141.79104
2,33250
2,26527.3224
2,34061.13537
2,38820.25721
2,32998.33333
2,49259.25926
2,27847.72099
2,29804.54545
2,24141.66667
2,27242.21453
2,32045.32056
2,24656.25
2,48491.22807
2,24322.58065
2,35539.10256
2,27215.11628
2,46608.52925
2,25353.69532
2,32813.10992
2,32762.90323
2,26727.27273
2,12500
2,32205.9387
2,39313.12713
2,36095.74468
2,40672.35567
2,33757.91434
2,46775.86207
2,33578.28221
2,27287.23404
2,35906.05918
2,36461.94101
2,28452.38095
2,33046.97987
2,30541.66667
2,31284.06467
2,33878.61272
2,36767.60563
2,35066.81514
2,38228.45805
2,43007.97872
2,35137.7551
2,31334.11215
2,41932.98969
2,67165.44427
2,71618.16741
2,39792.35537
2,47620.21573
2,45311.6939
2,36431.5
2,46569.8152
2,49710.66938
2,42108.30705
2,43872.44898
2,46528.31792
2,47949.50784
2,42428.15615
2,41357.93557
2,42658.06734
2,54755.23169
2,48920.65926
2,68655.47798
2,49528.0601
2,47979.63524
2,47829.84791
2,54993.33333
2,46320.79489
2,47729.88354
2,44372.22906
2,45305.03145
2,38859.21079
2,43612.60462
2,45967.20818
2,43352.29202
2,75628.42311
2,44533.67217
2,71975.29337
2,72546.26643
2,59427.26364
2,48213.69295
2,61712.56124
2,49896.46165
2,42257.19019
2,78616.22637
2,41014.01035
2,27290.37037
2,31061.43345
2,26784.23077
2,38524.33545
2,24767.85714
2,22649.35065
2,28119.21296
2,35901.10587
2,40849.9385
2,31139.56171
2,33775.18497
2,42168
2,24956.08108
2,42347.63948
2,33645.21452
2,33504.06504
2,32844.62366
2,41752.80899
2,26916.0632
2,27337.23197
2,28095.2381
2,31336.68801
2,34984.21927
2,40269.32826
2,25519.66568
2,57973.06397
2,49887.65823
2,34591.71598
2,34315.96361
2,33772.72727
2,21961.11111
2,36305.55556
2,20928.57143
2,52569.23077
2,65928.57143
2,36927.23005
2,35173.36683
2,36489.06004
2,36746.54172
2,25486.26374
2,36624.65527
2,39780.70175
2,50944.11765
2,41469.53405
2,38058.62069
2,35851.29933
2,28282.8619
2,24312.5
2,29506.30456
2,31694.21488
2,28061.50414
2,45236.36364
2,47955.6338
2,39490.44586
2,53416.66667
2,35414.85244
2,42506.86813
2,43527.73633
2,39559.46315
2,39222.3382
2,37112.60828
2,43202.76372
2,36208.21472
2,34692.50318
2,56570.79646
2,42743.90244
2,34520.17094
2,37337.9397
2,35534.14634
2,34970.26022
2,32981.57607
2,68583.33333
2,35022.24824
2,35908.30186
2,32879.51807
2,31600.7371
2,22755.06073
2,32720
2,36584.44656
2,41889.53488
2,30434.375
2,33395.21773
2,34847.82609
2,33639.01345
2,37901.75953
2,26736.40167
2,38796.77755
2,29548.3871
2,41636.94639
2,29877.10438
2,26304.34783
2,34483.39307
2,31583.69099
2,37735.71429
2,27802.0362
2,31438.66245
2,34032.37574
2,33045.45455
2,51399.06553
2,47829.58801
2,30429.55326
2,33985.97403
2,24617.64706
2,33890.55794
2,34981.81818
2,41900
2,44442.56757
2,24900
2,22533.17536
2,33400
2,40638.41694
2,25625
2,11686.56716
2,41230
2,28113.77246
2,46490.35886
2,31450.48309
2,37748.84556
2,28397.84946
2,41849.45504
2,43217.98812
2,36469.81655
2,35527.24359
2,33539.39394
2,37927.0217
2,39908.85827
2,35821.83908
2,46552.38095
2,55000
2,34031.81818
2,35924.23617
2,39828.94737
2,39354.28994
2,44168.43703
2,46991.37237
2,41411.11844
2,67230.19165
2,42300.3663
2,44599.85072
2,78571.69788
2,64453.89668
2,54480.30022
2,43466.68171
2,55005.57862
2,45223.38921
2,65108.06594
2,55675.9901
2,40827.09751
2,58181.54264
2,41476.22585
2,44117.33833
2,49814.83126
2,53762.89849
2,41921.12249
2,61184.36527
2,39160.49592
2,50584.30098
2,40948.26671
2,34083.33333
2,22045.45455
2,56755.60447
2,55851.32306
2,74630.8189
2,120854.1524
2,39946.53122
2,36344.97487
2,44415.42751
2,40001.6835
2,34033.33333
2,33307.39161
2,47465.93674
2,32700
2,36202.6538
2,41010.14109
2,32021.11111
2,35975.80645
2,31399.50372
2,42989.85115
2,31122.64151
2,45529.80132
2,42175.42557
2,42367.66542
2,35885.60732
2,40600.98403
2,50604.83871
2,48473.10345
2,35241.27907
2,35307.32408
2,44872.5997
2,49589.55224
2,51947.33503
2,50722.47853
2,49790.49034
2,50856.15562
2,51611.24047
2,40049.54955
2,54704
2,45265.30612
2,44331.78222
2,54282.25806
2,47206.15034
2,49148.21883
2,55500
2,30332.7606
2,51669.81198
2,43265.33537
2,36995.80784
2,60170.16807
2,87674.65482
2,38836.62
2,38600.54348
2,78974.14276
2,47912.62365
2,38493.5095
2,40845.72387
2,57984.6768
2,46114.19373
2,46444.11656
2,48839.58049
2,46623.8221
2,37933.20965
2,44447.81589
2,62127.20515
2,87363.73577
2,50345.3115
2,55315.22562
2,47732.6874
2,0
2,60301.23247
2,41228.79798
2,52594.95815
2,43999.84816
2,41380.24357
2,40130.41424
2,40781.72492
2,35413.72351
2,38178.14834
2,41169.5558
2,37662.06232
2,38763.46082
2,48303.88069
2,36243.26347
2,32553.52965
2,71154.9321
2,61766.59869
2,37439.37375
2,39763.13131
2,51763.31361
2,38242.22973
2,45692.42273
2,39413.81156
2,41987.12737
2,34008.96287
2,68150.48924
2,50775.85272
2,52635.36919
2,58091.27734
2,45463.70204
2,39825.12201
2,54273.10924
2,44774.45652
2,36262.87425
2,42507.93375
2,41935.91887
2,32924.41715
2,45713.78581
2,33571.65109
2,44283.70098
2,44007.11668
2,45844.68574
2,41634.34553
2,38362.17276
2,37964.5574
2,40349.47944
2,46098.25581
2,37510.89729
2,45696.26763
2,45462.64895
2,41235.7728
2,37293.43773
2,29293.47826
2,38518.73327
2,45479.22438
2,42024.58356
2,40857.88295
2,38791.55476
2,36456.24103
2,46956.4632
2,47444.98472
2,55433.93889
2,22857.14286
2,37409.63855
2,39455.43792
2,38124.91738
2,39131.47139
2,52115.38462
2,35130.1536
2,36370.82133
2,43557.54765
2,61095.51431
2,37692.13483
2,43254.97361
2,12500
2,58840.9894
2,42500
2,42993.81818
2,37254.32506
2,40434.29003
2,50470.98821
2,32058.08081
2,31596.68508
2,48913.64362
2,49211.09193
2,81294.51332
2,81113.99122
2,43124.94692
2,29088.00448
2,42038.64457
2,45587.75294
2,44334.50658
2,46571.09686
2,79642.63556
2,63314.90787
2,26592.59259
2,37747.96748
2,59409.83043
2,50429.19145
2,56700.19708
2,77634.4294
2,46294.03232
2,58698.18898
2,50597.69028
2,56611.84498
2,63554.85666
2,67421.28661
2,37165.77378
2,51986.34886
2,43267.62643
2,39503.81679
2,46984.20116
2,27270.27027
2,33655.14905
2,34013.72213
2,33108.4824
2,44106.50798
2,40362.33211
2,38675.88591
2,44164.85253
2,39911.37856
2,36911.95955
2,39856.34328
2,42253.70991
2,39213.49096
2,39172.11245
2,44019.45701
2,40892.5381
2,36388.7931
2,38841.42818
2,43649.41176
2,38909.09091
2,39228.27236
2,39035.58052
2,41648.3891
2,45941.40625
2,43111.05477
2,46456.05385
2,45058.44156
2,40475.55546
2,48943.31614
2,62245.37956
2,25833.33333
2,46050.58629
2,41017.89976
2,41352.63693
2,45517.46445
2,33402.43902
2,78531.03741
2,55244.71267
2,54976.64082
2,50367.96315
2,45016.0816
2,55396.88528
2,44302.8223
2,47911.24136
2,36868.42105
2,72589.70359
2,70220.83601
2,113907.9346
2,72562.98429
2,64692.37958
2,102746.2131
2,60199.61464
2,35969.33644
2,52052.63815
2,32598.4556
2,49306.60667
2,43456.41345
2,42454.54545
2,46169.39746
2,40114.02947
2,49438.6252
2,40921.34485
2,20500
2,42656.4452
2,45535.66203
2,42182.63473
2,40092.92479
2,37331.15642
2,45627.16049
2,60351.27479
2,34960.93101
2,42959.4145
2,46652.22883
2,57157.21487
2,38357.11431
2,40309.25645
2,50046.90283
2,36295.51337
2,36929.93952
2,35648.39572
2,35992.54386
2,35200.32841
2,36923.41679
2,26872.09302
2,42119.03485
2,40068.60233
2,45758.75486
2,42723.11564
2,64347.52892
2,39511.19403
2,31453.87931
2,46830.98592
2,41602.63702
2,41505.90688
2,30864.9635
2,57309.00196
2,50301.373
2,54613.10279
2,63964.20858
2,39380.26608
2,48624.47933
2,39035.32609
2,46026.95478
2,43512.56044
2,39954.82797
2,43848.03922
2,51792.14515
2,80800
2,38974.28571
2,58116.2614
2,44197.79048
2,38752.39617
2,46299.51573
2,37951.27273
2,41330.92784
2,50442.27634
2,43878.93412
2,35425.93357
2,45901.26867
2,44575.5454
2,41439.02217
2,47458.33333
2,54380.90646
2,42315.21739
2,54380.65004
2,57806.72269
2,32737.00826
2,54378.39586
2,34263.38698
2,57903.39806
2,34797.75538
2,39674.1847
2,72361.22978
2,48869.08617
2,76984.22198
2,48394.02946
2,33963.05147
2,27163.63636
2,38302.0595
2,59100.38043
2,35751.65807
2,50189.72538
2,52672.05256
2,40983.65363
2,36290.65323
2,42875.16171
2,39746.24803
2,46384.36482
2,44315.05155
2,40131.11247
2,39859.43849
2,38838.57143
2,43284.85988
2,33213.30758
2,42168.57285
2,36480.96393
2,0
2,72691.72855
2,51191.29855
2,53660.39248
2,44459.34792
2,32179.97149
2,39201.973
2,64711.48436
2,17500
2,32974.87583
2,32499.21864
2,51792.88763
2,0
2,42216.89498
2,44318.68132
2,45179.24528
2,43033.26256
2,85140.23599
2,42104.79828
2,95141.55681
2,40949.93152
2,77500.84388
2,38360.75381
2,36036.94158
2,37768.87872
2,39968.90547
2,35095.00543
2,40187.55718
2,36580.7947
2,46336.02357
2,35230.75428
2,37204.60544
2,50706.8439
2,49572.901
2,31056.57371
2,38467.97153
2,40906.60452
2,32460.65901
2,39774.96168
2,42198.31784
2,44907.43113
2,56876.02823
2,43499.36239
2,41366.85774
2,58593.62761
2,40118.07818
2,42478.71425
2,59503.62694
2,41642.5016
2,40674.08377
2,0
2,39237.21177
2,49554.57967
2,44576.32013
2,45073.98274
2,49355.2176
2,44837.99659
2,47872.86585
2,45740.23669
2,35742.90221
2,45486.42236
2,37738.58046
2,48933.77483
2,38612.90323
2,43180.73022
2,0
2,36101.94175
2,37492.93286
3,91756.58787
3,49277.1051
3,49293.60269
3,55837.44575
3,64342.08937
3,44120.26643
3,63043.09601
3,69142.30567
3,49128.86143
3,63723.68948
3,46206.82381
3,91804.56282
3,106066.0509
3,32056.0166
3,88378.66009
3,77890.27701
3,85807.58541
3,73450.12401
3,67699.58611
3,66047.03005
3,42191.01924
3,42745.0145
3,54227.12792
3,48758.7156
3,50511.59253
3,54108.08874
3,82116.11459
3,46738.16745
3,45817.77334
3,50677.38038
3,44788.31909
3,70807.91731
3,44715.10409
3,82932.21681
3,41953.40909
3,48896.3258
3,40864.8304
3,50712.86889
3,56113.87801
3,57267.7667
3,88493.46041
3,38214.88844
3,43123.51125
3,49978.2316
3,37937.01467
3,96919.49396
3,81890.28189
3,32197.22395
3,42225.6232
3,85708.09921
3,135762.0816
3,58160.46852
3,50308.88584
3,65852.44068
3,47210.53419
3,39753.14054
3,35973.92086
3,43578.65169
3,37065.01391
3,39642.19114
2,54439.74607
2,84537.9037
2,87674.6512
2,44406.96594
2,114764.1509
2,78072.34394
2,54803.0374
2,43591.21415
2,43492.62381
2,38805.91357
2,43104.59184
2,42454.1555
2,50059.42058
2,42659.72222
2,40820.38123
2,40227.18332
2,39495.40361
2,39159.58668
2,38121.75926
2,44391.38951
2,40365.61899
2,66308.98548
2,41594.16439
2,54033.33333
2,32166.66667
2,45571.12069
2,55503.78072
2,41632.11845
2,65917.311
2,40320.47872
2,48007.18016
2,41115.10032
2,46798.39391
2,39477.05216
2,34561.7284
2,43218.54288
2,38981.19122
2,57685.97561
2,34770.83333
2,47651.24331
2,46961.83404
2,99634.08048
2,42589.41606
2,64486.00483
2,49686.74136
2,41082.56881
2,73644.39417
2,33858.75
2,51377.85589
2,55858.89819
2,49952.72758
2,54422.43051
2,47215.17472
2,41303.22581
2,44727.79833
2,45187.23724
2,39848.65526
2,50853.05873
2,46316.46306
2,58742.95486
2,72959.40121
2,43828.03037
2,56882.37175
2,53553.20662
2,90017.42034
2,60939.23997
2,48300.79921
2,41829.42359
2,44915.24657
2,40834.49074
2,43615.97171
2,39881.72043
2,37237.19441
2,46514.8542
2,49612.15318
2,40778.84116
2,36250
2,45733.65913
2,43091.61583
2,39409.67576
2,33660.85859
2,40622.31969
2,38748.34599
2,42512.68293
2,40793.04395
2,31734.27673
2,29456.61896
2,33788.67624
2,55580.08817
2,42965.28918
2,37730.9417
2,54536.97902
2,34401.60226
2,51895.41018
2,46801.00937
2,35076.04725
2,39128.28947
2,41038.61652
2,40665.51724
2,48767.4113
2,45879.69925
2,41224.28251
2,26920.03763
2,49683.7228
2,42022.24129
2,40743.42105
2,54868.43329
2,62699.93106
2,39107.02875
2,35493.31423
2,45113.07246
2,52294.59581
2,35021.95494
2,41482.42221
2,36549.36709
2,44889.24802
2,38769.42319
2,42575.41648
2,74065.62054
2,36785.0102
2,32375
2,46160.2533
2,40555.46387
2,40322.69504
2,34478.13765
2,54289.95247
2,38862.18406
2,35308.38641
2,42820.3125
2,42771.0103
2,49387.46439
2,33289.88764
2,64615.83578
2,44975.72816
2,41991.66317
2,39174.8215
2,37988.45583
2,37580.44706
2,37137.77778
2,33951.74825
2,37312.82496
2,46039.78159
2,38829.87982
2,34827.51092
2,39993.25663
2,36928.9246
2,39181.01183
2,68253.24248
2,34932.74854
2,39575.13104
2,37900.90032
2,40835.08159
2,31946.29854
2,39171.52659
2,34284.38228
2,38673.38004
2,46862.44842
2,36760.91703
2,41379.23772
2,32593.75
2,51035.99628
2,36842.67782
2,94077.55776
2,45898.76426
2,40496.70264
2,42568.57573
2,28720.58824
2,43176.67845
2,68509.32039
2,37381.75676
2,40048.07692
2,37102.47748
2,35205.60748
2,54687.17345
2,59349.22424
2,38933.51645
2,64170.95099
2,45724.96813
2,42970.94708
2,34683.67347
2,40041.69662
2,47246.0733
2,49414.89362
2,75426.99556
2,44166.66667
2,81534.80237
2,33448.09826
2,53908.7511
2,49178.90995
2,50073.57347
2,33764.06353
2,54973.99292
2,40287.08035
2,52322.75132
2,53419.57034
2,33137.82051
2,36170.45112
2,94622.2568
2,83690.17366
2,46450.91819
2,50134.40617
2,35914.23851
2,43157.48877
2,33772.37354
2,34909.84375
2,35161.48069
2,45566.51003
2,38539.42652
2,38259.13361
2,35355.16021
2,36483.71336
2,36726.23024
2,76429.82371
2,176875
2,38548.65235
2,35137.66667
2,50479.76308
2,43698.50442
2,51030.02398
2,44492.48927
2,48830.65861
2,35043.41737
2,38937.11968
2,41473.76898
2,54640.45842
2,47925.0264
2,33669.23896
2,40196.40842
2,51376.15116
2,46952.93619
2,39749.2236
2,39679.91632
2,41706.35652
2,36919.58457
2,40383.44126
2,43406.98503
2,31186.56716
2,41082.3468
2,49025.81756
2,47061.81534
2,36610
2,43906.77966
2,41965.27778
2,41327.16049
2,40250.85131
2,49447.55245
2,56033.84765
2,41000.94489
2,50467.73417
2,32202.64317
2,48821.15605
2,32950.36765
2,39272.05363
2,41241.33333
2,35894.73684
2,34598.7395
2,39225.0817
2,33838.18589
2,46943.26019
2,39093.05725
2,38590.72581
2,42595.76427
2,51541.55496
2,42906.72074
2,46483.60656
2,37729.46726
2,41678.9276
2,41931.80284
2,39449.42044
2,20000
2,55722.76808
2,39449.15254
2,37294.75999
2,50048.07892
2,51690.35722
2,52665.85366
2,53327.22567
2,41883.75519
2,39709.5457
2,37614.45783
2,36911.41397
2,40787.41532
2,50401.26354
2,41043.6758
2,48346.16826
2,42276.22507
2,48153.25569
2,58782.65456
2,46029.15452
2,40401.10311
2,40761.47186
2,43473.94636
2,42068.32007
2,50965.89112
2,50369.24278
2,41388.48078
2,40320.74538
2,51597.80659
2,56482.99681
2,38259.61538
2,39876.77485
2,40818.44802
2,42217.48555
2,42699.64243
2,43714.60424
2,48276.27182
2,40648.33006
2,43491.22159
2,41789.89146
2,35848.10127
2,49735.63262
2,68132.2445
2,37370.44845
2,33902.37603
2,43006.72739
2,0
2,0
2,61608.63803
2,54355.94406
2,47250.93433
2,41203.81613
2,51651.10433
2,17500
2,46670.81234
2,40233.47107
2,38592.80352
2,50313.19939
2,39793.06488
2,42559.67396
2,58860.06651
2,43926.23009
2,81875
2,40125.9587
2,60180.92105
2,94625.41892
2,46145.80179
2,86561.25828
2,38184.10903
2,60260.93995
2,55170.60222
2,26506.09756
2,41487.39456
2,45045.51201
2,32416.31799
2,37887.96992
2,39556.88002
2,36464.4714
2,37914.98596
2,40731.16101
2,40547.96512
2,68830.36133
2,53102.15291
2,50477.7412
2,37286.60262
2,42106.55322
2,56825.27288
2,46189.96876
2,49383.72093
2,43637.31527
2,42503.50877
2,43329.95781
2,50384.79575
2,50340.10542
2,35901.32426
2,41663.87944
2,23000
2,34304.81283
2,43694.38339
2,42234.35816
2,76270.3631
2,31537.38318
2,43234.76298
2,53408.72019
2,50337.57856
2,41416.61256
2,39675.61413
2,79742.87796
2,52850.78534
2,43293.57611
2,38567.03567
2,63135.89899
2,41198.86364
2,31436.74699
2,25624.61538
2,44407.92008
2,46770.83333
2,40019.92162
2,33120.48193
2,46521.26025
2,49648.91847
2,64134.61538
2,57200.47258
2,44314.13564
2,37262.87554
2,37120.20833
2,42788.30084
2,43613.45776
2,28117.02128
2,41165.0256
3,70050.55749
3,43813.45334
3,66359.41567
3,51343.54293
3,69661.89768
3,84470.23198
3,80042.80612
3,56310.36774
3,101907.1721
3,37306.69711
3,53674.49317
3,52383.37761
3,75988.04911
3,48187.85471
3,46299.8451
3,52022.44995
3,42513.67752
3,47396.1039
3,57505.17734
3,57942.64393
3,45803.11027
3,47289.43401
3,50788.3959
3,44483.51028
3,45038.75038
3,53577.40113
3,70121.33776
3,77918.9515
3,45026.55987
3,54896.4837
3,47962.83784
3,56150.38375
3,61686.17852
3,62500
3,73634.1954
3,44277.28285
3,42529.46722
3,50248.36838
3,81163.96995
3,62647.87554
3,83512.61626
3,35212.09924
3,41601.62321
3,27735.12526
3,0
3,73559.42356
3,101564.2202
3,33862.7451
3,101628.8376
3,77322.08168
3,66959.62008
3,38268.45638
3,32982.22222
3,35175.92593
3,39842.40431
3,37941.88862
3,36365.5814
3,39061.88397
3,35177.04354
3,35485.7513
3,34190.11882
3,43504.39668
3,40142.57959
3,60166.71301
3,78096.3218
3,48281.56301
3,44209.64467
3,47746.45718
3,42747.73345
3,34351.69277
3,43031.88016
3,64614.91578
3,36812.5
3,48596.2963
3,42069.79644
3,54565.13667
3,38613.53977
3,62350.26607
3,62279.21467
3,44863.92122
3,41617.70833
3,0
3,38358.57717
3,49175.10431
3,44088.03047
3,48138.83557
3,53276.64034
3,38134.09415
3,27769.23077
3,46744.28571
3,38529.32099
3,36669.49153
3,43555.33192
3,44152.1164
3,38826.60418
3,41089.76409
3,36448.88107
3,45835.35354
3,48650.04263
3,79888.47102
3,47886.37494
3,45455.13093
3,39879.00356
3,35153.95221
3,26526.45636
3,43092.7673
3,66471.49081
3,31470.65527
3,48011.71393
3,48158.26772
3,40304.93151
3,50687.58435
3,0
3,40515.56777
3,37554.52563
3,39994.98328
3,50173.24841
3,37076.00636
3,41839.21371
3,37988.78695
3,41105.79937
3,45617.79007
3,40626.41509
3,43349.74958
3,33341.39902
3,68888.54073
3,36902.41179
3,36540.64039
3,41031.53153
3,41888.64307
3,41751.18446
3,33607.16139
3,46043.49087
3,51842.41789
3,51477.4422
3,119430.961
3,31087.14112
3,51306.00638
3,37733.21411
3,37342.7673
3,43075.29611
3,35836.41999
3,34949.46809
3,47290.73691
3,40733.22148
3,33185.39326
3,36094.90042
3,38699.16017
3,49056.65025
3,50136.49808
3,42208.64198
3,45908.53158
3,43327.99164
3,32976.7658
3,32977.06718
3,38476.74649
3,42726.05863
3,47976.52582
3,41733.74439
3,47575.13417
3,32096.15385
3,39168.54678
3,41533.43762
3,35207.58929
3,43489.97996
3,40846.48289
3,37605.25342
3,61656.80473
3,35917.77778
3,39442.16262
3,60513.67188
3,45677.06528
3,40062.49015
3,35442.88175
3,41380.65844
3,67099.21779
3,45953.45345
3,40570.32854
3,38254.21291
3,41869.09871
3,49249.95928
3,56257.69231
3,41072.93713
3,40403.14801
3,35455.98456
3,31352.65855
3,45305.65161
3,68395.92302
3,43943.70441
3,38237.51471
3,58102.3622
3,43697.83874
3,49119.55809
3,46352.23777
3,41171.84801
3,27083.33333
3,18421.69657
3,34321.25891
3,47438.87126
3,60171.17117
3,60381.72548
3,39336.68739
3,46785.19467
3,17500
3,40074.24665
3,37274.69136
3,0
3,41141.26853
3,42561.42596
3,37265.96896
3,38247.61905
3,38466.83107
3,34095.00474
3,34388.125
3,130192.3077
3,27551.40187
3,49266.00769
3,47897.55891
3,40533.9495
3,39102.79557
3,53424.58248
3,43632.95241
3,48216.24961
3,65435.12192
3,37195.15721
3,47455.16652
3,40333.80084
3,41654.8559
3,30027.0557
3,44652.53722
3,35274.90111
3,47528.01166
3,42440.93264
3,39428.69952
3,32305.17843
3,58231.09037
3,67197.78255
3,41068.30065
3,38028.62745
3,43089.89791
3,50272.39968
3,38989.64218
3,67995.84547
3,47823.94904
3,41362.89445
3,59940.87055
3,42787.68577
3,43317.62115
3,51881.87306
3,52824.34433
3,37471.6
3,64342.43176
3,58189.82944
3,41678.38853
3,43299.3283
3,39716.81416
3,32892.97659
3,47241.7724
3,40833.12549
3,50344.5122
3,69673.04204
3,37814.43914
3,40371.36929
3,46588.93281
3,47656.82167
3,38014.66135
3,46379.25574
3,34015.76994
3,69444.44444
3,35386.02941
3,57707.54717
3,62722.53842
3,30992.12598
3,33925.84385
3,44447.21116
3,50129.08415
3,42112.58278
3,41644.33551
3,34386.08696
3,41128.8149
3,33950.52243
3,43942.19286
3,53027.042
3,51311.44068
3,53723.00501
3,0
3,64078.30245
3,41061.23243
3,58265.04249
3,38835.84785
3,41202.22201
3,53110.87801
3,42021.42654
3,44896.74106
3,38989.91935
3,37085.83186
3,41631.94813
3,35594.34949
3,45752.93788
3,46090.51307
3,32648.16986
3,41732.62411
3,34023.4375
3,33282.7476
3,34618.24324
3,40649.51456
3,39785.41607
3,0
3,38092.24196
3,43508.96724
3,40499.46978
3,40539.62037
3,38242.85245
3,53060.74343
3,44566.05351
3,40792.37701
3,42996.72489
3,38980.27508
3,37364.40678
3,38259.9278
3,43764.70588
3,47009.88142
3,30787.73585
3,39198.05381
3,42223.78139
3,41069.97608
3,47411.91893
3,41425.0646
3,41864.69609
3,30514.59854
3,35340.35088
3,27790.41916
3,43515.64496
3,50030.40928
3,40605.17772
3,47035.84672
3,53690.61161
3,35633.84321
3,48482.25806
3,44594.28224
3,47055.88765
3,49875.31381
3,54783.11322
3,50950.33113
3,43146.97462
3,38591.63514
3,33931.44424
3,45744.48469
3,53723.46369
3,40241.93548
3,36615.38462
3,47047.73547
3,30623.48889
3,43323.52817
3,57875.80087
3,51512.61438
3,41076.56396
3,37063.25923
3,90839.45073
3,45069.85605
3,35719.69697
3,32710.9589
3,42815.6831
3,45245.62798
3,37435.87496
3,38548.18523
3,47702.93486
3,25545.45455
3,44274.05491
3,54453.02013
3,35520.9854
3,38764.81043
3,42941.17647
3,32634.01639
3,57087.52792
3,33934.32498
3,41762.42262
3,39726.24434
3,31569.9722
3,33709.33637
3,51592.92642
2,45871.93055
2,72758.30522
2,37405.79208
2,47808.64198
2,42741.78645
2,41793.17376
2,42127.2809
2,44869.72477
2,53433.64559
2,39160.83467
2,45037.06199
2,57126.29878
2,55938.93554
2,37740.20157
2,31234.98695
2,32931.39432
2,50493.71802
2,55374.07014
2,36215.59633
2,60791.74412
2,44466.33166
2,32111.24547
2,38111.53064
2,33049.00095
2,49580.31516
2,55779.18587
2,48190.72165
2,56651.30473
2,42344.28068
2,37619.54459
